id,id_kel,ID_KEL.1,Nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,GID_2,GID_4,Demand,Wasted,Local_stock,Inflow,Outflow2,tanggal,bulan
9096,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1184,1,1161,20,2,19/09/2021,September
9097,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1171,4,1136,19,12,20/08/2021,August
9098,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1185,1,1162,20,2,20/09/2021,September
9099,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1173,4,1136,19,14,21/08/2021,August
9100,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1185,1,1162,20,2,21/09/2021,September
9101,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1174,4,1136,19,15,22/08/2021,August
9102,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1186,1,1162,20,3,22/09/2021,September
9103,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1176,6,1136,19,15,23/08/2021,August
9104,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1186,1,1162,20,3,23/09/2021,September
9105,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1177,6,1137,19,15,24/08/2021,August
9106,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1186,0,1163,20,3,24/09/2021,September
9107,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1178,4,1139,19,16,25/08/2021,August
9108,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1187,0,1163,20,4,25/09/2021,September
9109,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1177,2,1141,19,15,26/08/2021,August
9110,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1189,0,1163,20,6,26/09/2021,September
9111,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1177,2,1141,19,15,27/08/2021,August
9112,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1189,0,1163,20,6,27/09/2021,September
9113,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1177,2,1141,19,15,28/08/2021,August
9114,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1189,0,1164,20,5,28/09/2021,September
9115,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1177,2,1143,19,13,29/08/2021,August
9116,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1189,0,1164,20,5,29/09/2021,September
9117,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1177,1,1146,19,11,30/08/2021,August
9118,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1189,0,1164,20,5,30/09/2021,September
9119,156,3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,Marunda,IDN.7.5_1,IDN.7.5.1.3_1,1178,1,1147,19,11,31/08/2021,August
9120,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,453,1,446,4,2,01/09/2021,September
9121,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,436,5,426,3,2,02/08/2021,August
9122,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,454,1,446,4,3,02/09/2021,September
9123,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,437,4,429,3,1,03/08/2021,August
9124,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,454,1,446,4,3,03/09/2021,September
9125,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,437,3,430,3,1,04/08/2021,August
9126,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,454,0,448,4,2,04/09/2021,September
9127,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,438,1,431,4,2,05/08/2021,August
9128,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,455,0,448,4,3,05/09/2021,September
9129,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,438,1,432,4,1,06/08/2021,August
9130,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,448,4,5,06/09/2021,September
9131,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,440,3,432,4,1,07/08/2021,August
9132,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,447,5,5,07/09/2021,September
9133,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,441,2,433,4,2,08/08/2021,August
9134,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,447,5,5,08/09/2021,September
9135,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,442,2,433,4,3,09/08/2021,August
9136,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,447,5,5,09/09/2021,September
9137,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,444,3,433,4,4,10/08/2021,August
9138,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,447,5,5,10/09/2021,September
9139,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,446,4,434,4,4,11/08/2021,August
9140,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,447,5,5,11/09/2021,September
9141,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,447,5,435,4,3,12/08/2021,August
9142,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,447,5,5,12/09/2021,September
9143,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,447,5,435,4,3,13/08/2021,August
9144,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,447,5,5,13/09/2021,September
9145,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,448,5,435,4,4,14/08/2021,August
9146,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,449,5,3,14/09/2021,September
9147,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,448,3,437,4,4,15/08/2021,August
9148,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,449,5,3,15/09/2021,September
9149,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,449,4,437,4,4,16/08/2021,August
9150,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,449,5,3,16/09/2021,September
9151,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,449,4,438,4,3,17/08/2021,August
9152,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,450,5,2,17/09/2021,September
9153,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,449,4,440,4,1,18/08/2021,August
9154,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,452,5,0,18/09/2021,September
9155,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,449,4,440,4,1,19/08/2021,August
9156,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,452,5,0,19/09/2021,September
9157,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,450,4,440,4,2,20/08/2021,August
9158,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,452,5,0,20/09/2021,September
9159,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,450,3,441,4,2,21/08/2021,August
9160,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,457,0,452,5,0,21/09/2021,September
9161,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,450,2,442,4,2,22/08/2021,August
9162,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,458,0,452,5,1,22/09/2021,September
9163,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,452,3,442,4,3,23/08/2021,August
9164,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,458,0,452,5,1,23/09/2021,September
9165,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,452,2,443,4,3,24/08/2021,August
9166,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,458,1,452,5,0,24/09/2021,September
9167,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,452,2,444,4,2,25/08/2021,August
9168,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,458,1,452,5,0,25/09/2021,September
9169,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,452,2,444,4,2,26/08/2021,August
9170,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,458,1,452,5,0,26/09/2021,September
9171,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,452,2,444,4,2,27/08/2021,August
9172,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,458,1,452,5,0,27/09/2021,September
9173,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,452,1,445,4,2,28/08/2021,August
9174,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,458,1,452,5,0,28/09/2021,September
9175,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,452,1,445,4,2,29/08/2021,August
9176,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,458,1,452,5,0,29/09/2021,September
9177,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,452,1,445,4,2,30/08/2021,August
9178,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,458,1,452,5,0,30/09/2021,September
9179,157,3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,Melawai,IDN.7.3_1,IDN.7.3.4.5_1,452,1,445,4,2,31/08/2021,August
9180,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2076,4,2032,33,7,01/09/2021,September
9181,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2011,17,1949,33,12,02/08/2021,August
9182,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2076,3,2035,33,5,02/09/2021,September
9183,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2016,17,1951,33,15,03/08/2021,August
9184,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2076,3,2035,33,5,03/09/2021,September
9185,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2024,14,1961,33,16,04/08/2021,August
9186,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2076,3,2035,33,5,04/09/2021,September
9187,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2027,11,1966,33,17,05/08/2021,August
9188,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2077,3,2035,33,6,05/09/2021,September
9189,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2029,11,1971,33,14,06/08/2021,August
9190,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2077,2,2037,33,5,06/09/2021,September
9191,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2034,8,1978,33,15,07/08/2021,August
9192,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2077,1,2038,33,5,07/09/2021,September
9193,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2037,8,1982,33,14,08/08/2021,August
9194,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2077,1,2039,33,4,08/09/2021,September
9195,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2038,8,1987,33,10,09/08/2021,August
9196,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2077,1,2041,33,2,09/09/2021,September
9197,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2039,7,1988,33,11,10/08/2021,August
9198,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2077,1,2041,33,2,10/09/2021,September
9199,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2042,8,1991,33,10,11/08/2021,August
9200,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2077,0,2042,33,2,11/09/2021,September
9201,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2042,6,1997,33,6,12/08/2021,August
9202,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2078,0,2043,33,2,12/09/2021,September
9203,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2046,8,1999,33,6,13/08/2021,August
9204,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2078,0,2044,33,1,13/09/2021,September
9205,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2053,7,2003,33,10,14/08/2021,August
9206,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2079,0,2044,33,2,14/09/2021,September
9207,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2056,7,2006,33,10,15/08/2021,August
9208,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2079,0,2044,33,2,15/09/2021,September
9209,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2055,7,2006,33,9,16/08/2021,August
9210,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2079,0,2044,33,2,16/09/2021,September
9211,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2056,7,2007,33,9,17/08/2021,August
9212,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2079,0,2045,33,1,17/09/2021,September
9213,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2061,6,2008,33,14,18/08/2021,August
9214,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2080,1,2045,33,1,18/09/2021,September
9215,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2062,4,2010,33,15,19/08/2021,August
9216,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2045,33,2,19/09/2021,September
9217,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2065,5,2010,33,17,20/08/2021,August
9218,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2045,33,2,20/09/2021,September
9219,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2065,5,2010,33,17,21/08/2021,August
9220,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2045,33,2,21/09/2021,September
9221,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2065,3,2013,33,16,22/08/2021,August
9222,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2045,33,2,22/09/2021,September
9223,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2066,3,2016,33,14,23/08/2021,August
9224,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2045,33,2,23/09/2021,September
9225,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2067,4,2017,33,13,24/08/2021,August
9226,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2045,33,2,24/09/2021,September
9227,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2071,4,2022,33,12,25/08/2021,August
9228,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2045,33,2,25/09/2021,September
9229,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2071,4,2022,33,12,26/08/2021,August
9230,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2046,33,1,26/09/2021,September
9231,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2072,3,2023,33,13,27/08/2021,August
9232,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2046,33,1,27/09/2021,September
9233,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2074,3,2024,33,14,28/08/2021,August
9234,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2046,33,1,28/09/2021,September
9235,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2075,4,2024,33,14,29/08/2021,August
9236,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,1,2046,33,1,29/09/2021,September
9237,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2075,4,2029,33,9,30/08/2021,August
9238,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2081,0,2047,33,1,30/09/2021,September
9239,158,3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,Menteng,IDN.7.2_1,IDN.7.2.5.4_1,2075,4,2030,33,8,31/08/2021,August
9240,159,3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,Menteng Atas,IDN.7.3_1,IDN.7.3.11.3_1,2569,8,2503,49,9,01/09/2021,September
9241,159,3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,Menteng Atas,IDN.7.3_1,IDN.7.3.11.3_1,2495,18,2398,47,32,02/08/2021,August
9242,159,3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,Menteng Atas,IDN.7.3_1,IDN.7.3.11.3_1,2570,6,2505,49,10,02/09/2021,September
9243,159,3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,Menteng Atas,IDN.7.3_1,IDN.7.3.11.3_1,2499,18,2402,47,32,03/08/2021,August
9244,159,3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,Menteng Atas,IDN.7.3_1,IDN.7.3.11.3_1,2570,5,2509,49,7,03/09/2021,September
9245,159,3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,Menteng Atas,IDN.7.3_1,IDN.7.3.11.3_1,2505,19,2411,49,26,04/08/2021,August
9246,159,3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,Menteng Atas,IDN.7.3_1,IDN.7.3.11.3_1,2570,5,2510,49,6,04/09/2021,September
9247,159,3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,Menteng Atas,IDN.7.3_1,IDN.7.3.11.3_1,2507,16,2424,49,18,05/08/2021,August
9248,159,3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,Menteng Atas,IDN.7.3_1,IDN.7.3.11.3_1,2570,3,2512,49,6,05/09/2021,September
9249,159,3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,Menteng Atas,IDN.7.3_1,IDN.7.3.11.3_1,2514,10,2432,49,23,06/08/2021,August
